Supporter ID, External ID, Country, State, City, Reference Name, Split Name, Time Sent, Status, Opened, Clicked, Converted, Unsubscribed, First Open Date, Number of Links Clicked, Bounce Category, Bounce Code
3d6dc404-157d-4498-a9f8-ba4ae1b06e19,77254780,US,WA,Seattle,Class Experiment Reminder 2,Split A,2018-08-01_03:00_EDT,Delivered,TRUE,TRUE,TRUE,FALSE,2018-08-01_10:02_EDT,1,NULL,
3d7660e0-35eb-492f-9699-fc946f8ff07b,77255446,,,,Class Experiment Reminder 2,Split A,2018-08-01_03:00_EDT,Delivered,FALSE,FALSE,FALSE,FALSE,,0,NULL,
3dd04594-2bc4-477d-937a-4a9ac0c55f79,77254508,US,WA,Seattle,Class Experiment Reminder 2,Split A,2018-08-01_03:00_EDT,Delivered,FALSE,FALSE,FALSE,FALSE,,0,NULL,
3e0aab09-908c-4a1f-9cf1-ddcb0e54ffc8,77254926,,,,Class Experiment Reminder 2,Split A,2018-08-01_03:00_EDT,Delivered,FALSE,FALSE,FALSE,FALSE,,0,NULL,
3e1f34ed-4ac2-428e-a31c-fd4dbc897b68,77255034,,,,Class Experiment Reminder 2,Split A,2018-08-01_03:00_EDT,Delivered,TRUE,FALSE,FALSE,FALSE,2018-08-01_06:16_EDT,0,NULL,
3e490e00-14d0-4cc1-a767-bca3a48f1865,77258496,US,PA,Waynesboro,Class Experiment Reminder 2,Split A,2018-08-01_03:00_EDT,Delivered,FALSE,FALSE,FALSE,FALSE,,0,NULL,
3e58cc0a-5c56-4235-9bb1-bd917a4ba214,77258781,US,PA,Denver,Class Experiment Reminder 2,Split A,2018-08-01_03:00_EDT,Delivered,FALSE,FALSE,FALSE,FALSE,,0,NULL,
3e5a82bf-6f8f-4b38-acf6-237e492724a0,77256141,,,,Class Experiment Reminder 2,Split A,2018-08-01_03:00_EDT,Delivered,FALSE,FALSE,FALSE,FALSE,,0,NULL,
3e683ed0-e5bb-4dc2-af0a-2090becfe6a5,77255485,,,,Class Experiment Reminder 2,Split A,2018-08-01_03:00_EDT,Delivered,FALSE,FALSE,FALSE,FALSE,,0,NULL,
3e78bbb9-39de-4485-9b58-77f7d3e22fd7,77255698,,,,Class Experiment Reminder 2,Split A,2018-08-01_03:00_EDT,Delivered,TRUE,FALSE,FALSE,FALSE,2018-08-01_08:18_EDT,0,NULL,
3e7c6cb2-fa17-4dad-93ea-70945b9de808,77256198,US,PA,Philadelphia,Class Experiment Reminder 2,Split A,2018-08-01_03:00_EDT,Delivered,FALSE,FALSE,FALSE,FALSE,,0,NULL,
3ee2cc4a-555e-4501-931e-c7acb113f122,77254368,,,,Class Experiment Reminder 2,Split A,2018-08-01_03:00_EDT,Delivered,TRUE,FALSE,FALSE,FALSE,2018-08-01_03:42_EDT,0,NULL,
3eef3353-9813-4f82-915e-ddfa5e7b1bb3,77255259,,,,Class Experiment Reminder 2,Split A,2018-08-01_03:00_EDT,Delivered,FALSE,FALSE,FALSE,FALSE,,0,NULL,
3ef471cd-7be0-4dc0-a468-d49b4fcb5feb,,US,PA,New Hope,Class Experiment Reminder 2,Split A,2018-08-01_03:00_EDT,Delivered,FALSE,FALSE,FALSE,FALSE,,0,NULL,
3f0233ce-8c54-4aac-9e77-160d476c1e35,77256044,US,DC,Washington,Class Experiment Reminder 2,Split A,2018-08-01_03:00_EDT,Delivered,FALSE,FALSE,FALSE,FALSE,,0,NULL,
3f03657e-91f3-4f79-bf8e-8dd61e9458c2,77255531,,,,Class Experiment Reminder 2,Split A,2018-08-01_03:00_EDT,Delivered,FALSE,FALSE,FALSE,FALSE,,0,NULL,
3f05b25e-ece5-4d32-817f-c052aaa80d1a,77256302,,,,Class Experiment Reminder 2,Split A,2018-08-01_03:00_EDT,Delivered,FALSE,FALSE,FALSE,FALSE,,0,NULL,
3f0e3c3f-0077-4156-902f-f07e6af8ae1d,77255571,US,NY,Rochester,Class Experiment Reminder 2,Split A,2018-08-01_03:00_EDT,Delivered,FALSE,FALSE,FALSE,FALSE,,0,NULL,
3f194410-a72f-4068-bc96-cb981cf9201c,77258032,US,CA,Pasadena,Class Experiment Reminder 2,Split A,2018-08-01_03:00_EDT,Delivered,TRUE,TRUE,TRUE,FALSE,2018-08-01_10:56_EDT,1,NULL,
3f1cd752-dfa1-4d6a-b5af-c92c3e907fee,77255203,,,,Class Experiment Reminder 2,Split A,2018-08-01_03:00_EDT,Delivered,FALSE,FALSE,FALSE,FALSE,,0,NULL,
3f28ee11-1e55-4999-a751-1c90419c6b71,77258251,US,PA,Coraopolis,Class Experiment Reminder 2,Split A,2018-08-01_03:00_EDT,Delivered,FALSE,FALSE,FALSE,FALSE,,0,NULL,
3f35f0a8-7749-4ab3-971f-050c0d004475,84242407,US,PA,Mountain Top,Class Experiment Reminder 2,Split A,2018-08-01_03:00_EDT,Delivered,TRUE,FALSE,FALSE,FALSE,2018-08-01_09:04_EDT,0,NULL,
3f3c8f5a-8d58-4041-899a-ea7f5a51bacc,77256343,US,PA,York,Class Experiment Reminder 2,Split A,2018-08-01_03:00_EDT,Delivered,FALSE,FALSE,FALSE,FALSE,,0,NULL,
3f43fb68-d98c-41ea-bd4f-5fe4f1aea007,77256056,,,,Class Experiment Reminder 2,Split A,2018-08-01_03:00_EDT,Delivered,TRUE,FALSE,FALSE,FALSE,2018-08-01_12:35_EDT,0,NULL,
3f4505df-08e3-47ca-a67a-c9b9c3fe1cab,77258490,US,PA,Altoona,Class Experiment Reminder 2,Split A,2018-08-01_03:00_EDT,Delivered,FALSE,FALSE,FALSE,FALSE,,0,NULL,
3f60948e-a722-46bc-9d0d-96d0373321b6,77256076,US,NJ,Belford,Class Experiment Reminder 2,Split A,2018-08-01_03:00_EDT,Delivered,TRUE,FALSE,FALSE,FALSE,2018-08-01_08:02_EDT,0,NULL,
3f65cd91-c454-4f5c-a4ce-0c2eaa090659,77256345,US,MD,Rockville,Class Experiment Reminder 2,Split A,2018-08-01_03:00_EDT,Delivered,FALSE,FALSE,FALSE,FALSE,,0,NULL,
3f7aa74c-6d50-4955-8384-55d4f80f3d0f,77255773,,,,Class Experiment Reminder 2,Split A,2018-08-01_03:00_EDT,Delivered,FALSE,FALSE,FALSE,FALSE,,0,NULL,
3fa7bacb-c3aa-455f-a379-a09bcefb1d63,77256508,US,PA,Philadelphia,Class Experiment Reminder 2,Split A,2018-08-01_03:00_EDT,Delivered,FALSE,FALSE,FALSE,FALSE,,0,NULL,
3fb41ef2-35f6-4257-8ddd-9cb107490132,77254479,,,,Class Experiment Reminder 2,Split A,2018-08-01_03:00_EDT,Delivered,FALSE,FALSE,FALSE,FALSE,,0,NULL,
3fb69ee0-547b-495e-9e71-f6ef60bc16a3,77256562,,,,Class Experiment Reminder 2,Split A,2018-08-01_03:00_EDT,Delivered,FALSE,FALSE,FALSE,FALSE,,0,NULL,
3fe965cc-f130-4ef9-bc5c-85c6ef9dc40d,77256645,,,,Class Experiment Reminder 2,Split A,2018-08-01_03:00_EDT,Delivered,FALSE,FALSE,FALSE,FALSE,,0,NULL,
401b1023-7d2f-4940-9960-af9371fa109a,77254809,,,,Class Experiment Reminder 2,Split A,2018-08-01_03:00_EDT,Delivered,FALSE,FALSE,FALSE,FALSE,,0,NULL,
401f957d-bf92-475a-81a0-dee9349ba36f,77255308,,,,Class Experiment Reminder 2,Split A,2018-08-01_03:00_EDT,Delivered,FALSE,FALSE,FALSE,FALSE,,0,NULL,
403c0e63-c229-4898-bd0a-cfc82346fc30,77255606,,,,Class Experiment Reminder 2,Split A,2018-08-01_03:00_EDT,Delivered,TRUE,FALSE,FALSE,FALSE,2018-08-01_03:01_EDT,0,NULL,
403d1080-abd8-463f-8a11-1e31af88a03d,77255409,,,,Class Experiment Reminder 2,Split A,2018-08-01_03:00_EDT,Delivered,FALSE,FALSE,FALSE,FALSE,,0,NULL,
405c2fad-b7d0-48d0-b3f1-557b2caeac74,77254726,,,,Class Experiment Reminder 2,Split A,2018-08-01_03:00_EDT,Delivered,FALSE,FALSE,FALSE,FALSE,,0,NULL,
409bc763-fc90-4e5a-aa8d-2a53b2f5a8d3,77255420,US,OH,Cincinnati,Class Experiment Reminder 2,Split A,2018-08-01_03:00_EDT,Delivered,FALSE,FALSE,FALSE,FALSE,,0,NULL,
40b58159-3f18-42fa-8f67-6b5c417064c8,77255089,US,PA,Philadelphia,Class Experiment Reminder 2,Split A,2018-08-01_03:00_EDT,Delivered,TRUE,FALSE,FALSE,FALSE,2018-08-01_07:32_EDT,0,NULL,
40c53211-63f1-4230-8682-672456ef36eb,84242435,US,PA,State College,Class Experiment Reminder 2,Split A,2018-08-01_03:00_EDT,Delivered,TRUE,FALSE,FALSE,FALSE,2018-08-01_13:39_EDT,0,NULL,
4147a4d9-d0f2-4344-9d4e-09a12c15c09e,77255298,,,,Class Experiment Reminder 2,Split A,2018-08-01_03:00_EDT,Delivered,FALSE,FALSE,FALSE,FALSE,,0,NULL,
4148c560-781e-4431-858e-cb0fb680f1ff,77255926,,,,Class Experiment Reminder 2,Split A,2018-08-01_03:00_EDT,Delivered,FALSE,FALSE,FALSE,FALSE,,0,NULL,
4181e659-b1ef-4849-ad8a-e87f13e8da92,77256329,US,OH,Lakewood,Class Experiment Reminder 2,Split A,2018-08-01_03:00_EDT,Delivered,FALSE,FALSE,FALSE,FALSE,,0,NULL,
41f4f568-d38d-497b-8d1a-5fac38693aa9,77256385,US,PA,Langhorne,Class Experiment Reminder 2,Split A,2018-08-01_03:00_EDT,Delivered,TRUE,FALSE,FALSE,FALSE,2018-08-01_05:51_EDT,0,NULL,
4236c57d-2912-4ec2-88df-a3437f7df878,77256353,US,CA,Tracy,Class Experiment Reminder 2,Split A,2018-08-01_03:00_EDT,Delivered,FALSE,FALSE,FALSE,FALSE,,0,NULL,
424e4f6c-f497-4551-bde8-e5043be463c2,77255823,US,PA,Philadelphia,Class Experiment Reminder 2,Split A,2018-08-01_03:00_EDT,Delivered,FALSE,FALSE,FALSE,FALSE,,0,NULL,
426172d9-b5a7-44c4-b282-b8ba9d0ca3fb,77254745,US,MD,Silver Spring,Class Experiment Reminder 2,Split A,2018-08-01_03:00_EDT,Delivered,FALSE,FALSE,FALSE,FALSE,,0,NULL,
426b3f99-eb6a-4e61-8dfb-c5b64b479b5b,77255427,US,MA,Natick,Class Experiment Reminder 2,Split A,2018-08-01_03:00_EDT,Delivered,TRUE,FALSE,FALSE,FALSE,2018-08-01_06:47_EDT,0,NULL,
427bb4b6-8fce-4b9c-94d1-26be0cdd8042,77256501,US,NC,Durham,Class Experiment Reminder 2,Split A,2018-08-01_03:00_EDT,Delivered,FALSE,FALSE,FALSE,FALSE,,0,NULL,
428dbb3d-71fb-4822-b675-39041f876518,77256414,US,CA,Sunnyvale,Class Experiment Reminder 2,Split A,2018-08-01_03:00_EDT,Delivered,FALSE,FALSE,FALSE,FALSE,,0,NULL,
42bc19dc-247f-4e78-88f9-1e200a806ce8,77256413,US,PA,Pittsburgh,Class Experiment Reminder 2,Split A,2018-08-01_03:00_EDT,Delivered,FALSE,FALSE,FALSE,FALSE,,0,NULL,
42c2cebd-b8dd-4f2f-9bf1-04c1d41e99b9,77255716,,,,Class Experiment Reminder 2,Split A,2018-08-01_03:00_EDT,Delivered,FALSE,FALSE,FALSE,FALSE,,0,NULL,
42d58a0c-b1a9-4b1b-8d77-2f51d8d95c83,77254507,US,CA,Hermosa Beach,Class Experiment Reminder 2,Split A,2018-08-01_03:00_EDT,Delivered,FALSE,FALSE,FALSE,FALSE,,0,NULL,
42d94191-0ef9-4534-a2c4-328230bfaacb,77254610,,,,Class Experiment Reminder 2,Split A,2018-08-01_03:00_EDT,Delivered,FALSE,FALSE,FALSE,FALSE,,0,NULL,
43015375-4abf-4532-8509-208d5b43f831,77256013,,,,Class Experiment Reminder 2,Split A,2018-08-01_03:00_EDT,Soft Bounce,FALSE,FALSE,FALSE,FALSE,,0,OTHER,other
4307b662-96ca-43d4-89d5-1eb6d4c96f08,77255435,US,NC,Durham,Class Experiment Reminder 2,Split A,2018-08-01_03:00_EDT,Delivered,FALSE,FALSE,FALSE,FALSE,,0,NULL,
4342bcf0-9e98-4560-a296-9c0fc34a8b4e,77258209,US,PA,Landenberg,Class Experiment Reminder 2,Split A,2018-08-01_03:00_EDT,Delivered,TRUE,FALSE,FALSE,FALSE,2018-08-01_07:45_EDT,0,NULL,
43479df1-0500-4671-baa1-7ab3624671ef,77254436,,,,Class Experiment Reminder 2,Split A,2018-08-01_03:00_EDT,Delivered,FALSE,FALSE,FALSE,FALSE,,0,NULL,
4348303b-3741-4418-9322-c21d0534792b,77254712,US,GA,Fayetteville,Class Experiment Reminder 2,Split A,2018-08-01_03:00_EDT,Delivered,TRUE,FALSE,FALSE,FALSE,2018-08-01_06:46_EDT,0,NULL,
437d36ec-20c6-4ca4-9fca-f54fb0ccf2fa,77254775,,,,Class Experiment Reminder 2,Split A,2018-08-01_03:00_EDT,Delivered,FALSE,FALSE,FALSE,FALSE,,0,NULL,
439c8f4f-c123-4746-aead-98b070f85a59,77256146,US,VA,Alexandria,Class Experiment Reminder 2,Split A,2018-08-01_03:00_EDT,Delivered,FALSE,FALSE,FALSE,FALSE,,0,NULL,
43a1eb07-0fdf-4926-b729-5ddcebfd05c7,77255025,US,VA,Reston,Class Experiment Reminder 2,Split A,2018-08-01_03:00_EDT,Delivered,FALSE,FALSE,FALSE,FALSE,,0,NULL,
43a2649c-ac02-40a9-af49-b00830d374b6,77254935,US,OH,Cleveland,Class Experiment Reminder 2,Split A,2018-08-01_03:00_EDT,Delivered,FALSE,FALSE,FALSE,FALSE,,0,NULL,
43f1ea5d-a5d2-485a-862f-0542dba724bc,77254581,,,,Class Experiment Reminder 2,Split A,2018-08-01_03:00_EDT,Delivered,FALSE,FALSE,FALSE,FALSE,,0,NULL,
43f80115-c92b-4a36-82ba-993e84e79414,77258485,US,PA,Glenside,Class Experiment Reminder 2,Split A,2018-08-01_03:00_EDT,Delivered,TRUE,FALSE,FALSE,FALSE,2018-08-01_10:20_EDT,0,NULL,
43fd20fa-94c4-4fd8-8463-c3bf6317cc68,77255975,US,FL,Delray Beach,Class Experiment Reminder 2,Split A,2018-08-01_03:00_EDT,Delivered,TRUE,TRUE,TRUE,FALSE,2018-08-01_11:44_EDT,1,NULL,
440ee6b1-851c-466b-a297-d8a278720fd4,77255944,US,MN,Minneapolis,Class Experiment Reminder 2,Split A,2018-08-01_03:00_EDT,Delivered,FALSE,FALSE,FALSE,FALSE,,0,NULL,
4411b587-c332-48b9-bd61-9a5bb9e0def5,77255250,US,OR,Portland,Class Experiment Reminder 2,Split A,2018-08-01_03:00_EDT,Delivered,FALSE,FALSE,FALSE,FALSE,,0,NULL,
443e6133-e3a7-4d2f-b603-69e1d0f59949,77255723,,,,Class Experiment Reminder 2,Split A,2018-08-01_03:00_EDT,Delivered,FALSE,FALSE,FALSE,FALSE,,0,NULL,
443f8443-fd4c-401f-a98d-a6d70a0d4073,77255187,US,PA,Philadelphia,Class Experiment Reminder 2,Split A,2018-08-01_03:00_EDT,Delivered,FALSE,FALSE,FALSE,FALSE,,0,NULL,
445585d2-b730-440d-a2d5-9cbf5e14bab7,77256207,,,,Class Experiment Reminder 2,Split A,2018-08-01_03:00_EDT,Delivered,FALSE,FALSE,FALSE,FALSE,,0,NULL,
449afa59-2f42-49c8-8ea4-7d2aff086448,77256490,,,,Class Experiment Reminder 2,Split A,2018-08-01_03:00_EDT,Delivered,FALSE,FALSE,FALSE,FALSE,,0,NULL,
44a05df3-382c-40e1-b983-fe6fd842138b,77254750,,,,Class Experiment Reminder 2,Split A,2018-08-01_03:00_EDT,Delivered,TRUE,FALSE,FALSE,FALSE,2018-08-02_22:58_EDT,0,NULL,
44a6bcdc-833c-44ea-940c-6a9414dbcaa7,77256028,,,,Class Experiment Reminder 2,Split A,2018-08-01_03:00_EDT,Delivered,FALSE,FALSE,FALSE,FALSE,,0,NULL,
44ca19f6-95ed-419b-b4df-1b214933956b,77254647,BA,BA-BIH,Sarajevo,Class Experiment Reminder 2,Split A,2018-08-01_03:00_EDT,Delivered,TRUE,FALSE,FALSE,FALSE,2018-08-01_03:13_EDT,0,NULL,
44eff8be-443c-4c7a-b47c-239d7b47928a,77254543,US,VA,Alexandria,Class Experiment Reminder 2,Split A,2018-08-01_03:00_EDT,Delivered,FALSE,FALSE,FALSE,FALSE,,0,NULL,
4518ddf6-0bb3-4d93-9983-a14d07844065,77255321,US,TX,Austin,Class Experiment Reminder 2,Split A,2018-08-01_03:00_EDT,Delivered,FALSE,FALSE,FALSE,FALSE,,0,NULL,
4584f1fb-cae5-42a7-b9e6-29de57789961,77255104,,,,Class Experiment Reminder 2,Split A,2018-08-01_03:00_EDT,Delivered,FALSE,FALSE,FALSE,FALSE,,0,NULL,
4595e083-10a0-4f35-a33d-0dc3df6baba7,77254674,US,PA,Jenkintown,Class Experiment Reminder 2,Split A,2018-08-01_03:00_EDT,Delivered,FALSE,FALSE,FALSE,FALSE,,0,NULL,
45a5937d-8c43-4da6-9eef-d4209867eb15,77254481,,,,Class Experiment Reminder 2,Split A,2018-08-01_03:00_EDT,Delivered,FALSE,FALSE,FALSE,FALSE,,0,NULL,
45a6a6bf-ce27-470d-a102-ed4e70ea6a7e,77255741,,,,Class Experiment Reminder 2,Split A,2018-08-01_03:00_EDT,Delivered,FALSE,FALSE,FALSE,FALSE,,0,NULL,
45b0328f-82ce-4f19-878f-e4f9bd2b48fd,,US,PA,Fairfield,Class Experiment Reminder 2,Split A,2018-08-01_03:00_EDT,Delivered,TRUE,TRUE,TRUE,FALSE,2018-08-01_09:37_EDT,1,NULL,
45c1f826-2c8d-4ba1-97b8-0ca87c7b971a,77255464,,,,Class Experiment Reminder 2,Split A,2018-08-01_03:00_EDT,Delivered,FALSE,FALSE,FALSE,FALSE,,0,NULL,
45e68d80-9b3e-4784-892a-c10ae1387401,84242412,US,PA,Erie,Class Experiment Reminder 2,Split A,2018-08-01_03:00_EDT,Delivered,FALSE,FALSE,FALSE,FALSE,,0,NULL,
460a42cc-aa28-4260-b8f5-d51e335a92a2,77254680,,,,Class Experiment Reminder 2,Split A,2018-08-01_03:00_EDT,Delivered,FALSE,FALSE,FALSE,FALSE,,0,NULL,
4612d749-722d-42f9-854b-748a88b1bc03,77255355,US,CA,Los Angeles,Class Experiment Reminder 2,Split A,2018-08-01_03:00_EDT,Delivered,FALSE,FALSE,FALSE,FALSE,,0,NULL,
461d9dde-28aa-4d0b-9c05-7749b1aa0cc6,77255934,US,MD,Towson,Class Experiment Reminder 2,Split A,2018-08-01_03:00_EDT,Delivered,FALSE,FALSE,FALSE,FALSE,,0,NULL,
4622f680-6db2-41c3-8a80-41dab062e08e,77256408,US,NJ,Hoboken,Class Experiment Reminder 2,Split A,2018-08-01_03:00_EDT,Delivered,FALSE,FALSE,FALSE,FALSE,,0,NULL,
4641c881-46fb-43be-8e9f-285b4e45571f,77254914,,,,Class Experiment Reminder 2,Split A,2018-08-01_03:00_EDT,Delivered,TRUE,FALSE,FALSE,FALSE,2018-08-01_09:03_EDT,0,NULL,
466047ba-44da-4824-b684-d4df3a72ef3b,77255122,US,VT,Calais,Class Experiment Reminder 2,Split A,2018-08-01_03:00_EDT,Delivered,TRUE,FALSE,FALSE,FALSE,2018-08-01_06:43_EDT,0,NULL,
46952655-bcf9-44a2-b4ca-7f44efdb916a,77258519,US,PA,Newtown,Class Experiment Reminder 2,Split A,2018-08-01_03:00_EDT,Delivered,FALSE,FALSE,FALSE,FALSE,,0,NULL,
46a0d66e-551e-49bc-9422-79a8f9c95928,77255448,,,,Class Experiment Reminder 2,Split A,2018-08-01_03:00_EDT,Delivered,TRUE,FALSE,FALSE,FALSE,2018-08-01_07:08_EDT,0,NULL,
46b2d3d0-7076-4ce2-a434-e97058cb888d,77258218,US,PA,Beaver,Class Experiment Reminder 2,Split A,2018-08-01_03:00_EDT,Delivered,FALSE,FALSE,FALSE,FALSE,,0,NULL,
46b3ff8e-4063-4cd9-9c35-82af66a888b8,77254908,,,,Class Experiment Reminder 2,Split A,2018-08-01_03:00_EDT,Delivered,TRUE,FALSE,FALSE,FALSE,2018-08-01_06:42_EDT,0,NULL,
46b6e3c7-0438-4f33-8e0d-5d464f737039,77254388,,,,Class Experiment Reminder 2,Split A,2018-08-01_03:00_EDT,Delivered,FALSE,FALSE,FALSE,FALSE,,0,NULL,
46f45851-58c2-4cd9-8b98-645ea78b410c,77256245,,,,Class Experiment Reminder 2,Split A,2018-08-01_03:00_EDT,Delivered,TRUE,FALSE,FALSE,FALSE,2018-08-01_05:31_EDT,0,NULL,
47057870-ecb1-4208-96ca-fb40df1e8475,77255407,US,PA,Philadelphia,Class Experiment Reminder 2,Split A,2018-08-01_03:00_EDT,Delivered,TRUE,FALSE,FALSE,FALSE,2018-08-01_16:02_EDT,0,NULL,
471da49c-bfa7-41b4-8276-6ca0a848d474,77255480,,,,Class Experiment Reminder 2,Split A,2018-08-01_03:00_EDT,Delivered,FALSE,FALSE,FALSE,FALSE,,0,NULL,
47281680-a2f7-446f-aad1-6204716b7b24,77254986,US,NH,Landaff,Class Experiment Reminder 2,Split A,2018-08-01_03:00_EDT,Delivered,TRUE,TRUE,TRUE,FALSE,2018-08-01_09:02_EDT,1,NULL,
473ccd5a-ac55-4d44-a647-1e61f1c4d0b3,77254374,,,,Class Experiment Reminder 2,Split A,2018-08-01_03:00_EDT,Delivered,FALSE,FALSE,FALSE,FALSE,,0,NULL,
474e6399-2104-49ac-989b-468d9ff51b1c,77255734,US,MD,Laurel,Class Experiment Reminder 2,Split A,2018-08-01_03:00_EDT,Delivered,TRUE,FALSE,FALSE,FALSE,2018-08-01_06:00_EDT,0,NULL,
47502724-b1e8-47dc-a8ef-c00c8730bb10,77255382,,,,Class Experiment Reminder 2,Split A,2018-08-01_03:00_EDT,Delivered,FALSE,FALSE,FALSE,FALSE,,0,NULL,
477115c9-9c2c-4623-b09d-9a594d084655,77256664,,,,Class Experiment Reminder 2,Split A,2018-08-01_03:00_EDT,Delivered,FALSE,FALSE,FALSE,FALSE,,0,NULL,
47984268-d516-450a-aba3-ea686ae6fabb,77255758,US,PA,Pittsburgh,Class Experiment Reminder 2,Split A,2018-08-01_03:00_EDT,Delivered,FALSE,FALSE,FALSE,FALSE,,0,NULL,
47ba7e24-3ffd-4354-b36d-751ec89c9ff4,77256572,,,,Class Experiment Reminder 2,Split A,2018-08-01_03:00_EDT,Delivered,TRUE,FALSE,FALSE,FALSE,2018-08-01_03:04_EDT,0,NULL,
47c299c1-7756-4d0a-b2c1-f6489220305e,77258497,US,PA,Pine Grove,Class Experiment Reminder 2,Split A,2018-08-01_03:00_EDT,Delivered,FALSE,FALSE,FALSE,FALSE,,0,NULL,
47c29dbb-34f6-4dfd-91a1-bc363f1caaa8,77254705,,,,Class Experiment Reminder 2,Split A,2018-08-01_03:00_EDT,Delivered,FALSE,FALSE,FALSE,FALSE,,0,NULL,
47cba6f0-f9c1-423f-903f-c823665854bd,77255019,,,,Class Experiment Reminder 2,Split A,2018-08-01_03:00_EDT,Delivered,TRUE,FALSE,FALSE,FALSE,2018-08-01_11:47_EDT,0,NULL,
47d2fd55-e252-4f27-80c7-545016344ba5,77258775,US,PA,Newtown,Class Experiment Reminder 2,Split A,2018-08-01_03:00_EDT,Delivered,TRUE,FALSE,FALSE,FALSE,2018-08-01_15:16_EDT,0,NULL,
47f28735-a731-4523-9602-ab6fd5f06727,77256481,US,CA,Berkeley,Class Experiment Reminder 2,Split A,2018-08-01_03:00_EDT,Delivered,TRUE,FALSE,FALSE,FALSE,2018-08-01_21:47_EDT,0,NULL,
47f4ad96-ad60-4db5-b614-22d2feaeefc7,77255280,US,CA,Los Angeles,Class Experiment Reminder 2,Split A,2018-08-01_03:00_EDT,Delivered,FALSE,FALSE,FALSE,FALSE,,0,NULL,
47fd483e-62bb-4672-96d9-4baf15e69a4e,77254549,,,,Class Experiment Reminder 2,Split A,2018-08-01_03:00_EDT,Delivered,TRUE,FALSE,FALSE,FALSE,2018-08-01_07:04_EDT,0,NULL,
4802e95f-01cd-417b-8411-a7738951284a,77254818,US,NJ,Cranbury,Class Experiment Reminder 2,Split A,2018-08-01_03:00_EDT,Delivered,TRUE,FALSE,FALSE,FALSE,2018-08-01_11:01_EDT,0,NULL,
4834f2c9-2f6d-4967-ad50-c4f55179dc4b,77254995,US,DE,Wilmington,Class Experiment Reminder 2,Split A,2018-08-01_03:00_EDT,Delivered,FALSE,FALSE,FALSE,FALSE,,0,NULL,
486e4c27-1efe-42cf-a316-0689eacd84b6,77254582,,,,Class Experiment Reminder 2,Split A,2018-08-01_03:00_EDT,Delivered,TRUE,FALSE,FALSE,FALSE,2018-08-01_05:03_EDT,0,NULL,
48a12d04-e473-4608-8ac5-aa6f7d9af2da,77254888,US,OH,Cincinnati,Class Experiment Reminder 2,Split A,2018-08-01_03:00_EDT,Delivered,FALSE,FALSE,FALSE,FALSE,,0,NULL,
48d3181b-82cd-47da-bd21-acc2c3bdc1e4,77255921,US,AK,Anchorage,Class Experiment Reminder 2,Split A,2018-08-01_03:00_EDT,Delivered,FALSE,FALSE,FALSE,FALSE,,0,NULL,
4916de75-bb2f-44f9-b9ca-5e3fa08a5e47,77254348,,,,Class Experiment Reminder 2,Split A,2018-08-01_03:00_EDT,Delivered,FALSE,FALSE,FALSE,FALSE,,0,NULL,
498fde7b-8594-4177-8e8b-4f28379f7c45,77255395,US,PA,Marietta,Class Experiment Reminder 2,Split A,2018-08-01_03:00_EDT,Delivered,TRUE,FALSE,FALSE,FALSE,2018-08-01_06:48_EDT,0,NULL,
499979b8-1b47-4d9f-8516-ec0453784fce,77254346,,,,Class Experiment Reminder 2,Split A,2018-08-01_03:00_EDT,Delivered,FALSE,FALSE,FALSE,FALSE,,0,NULL,
499b4b7a-61e0-4fd8-87e8-4a2485f97bab,77255147,,,,Class Experiment Reminder 2,Split A,2018-08-01_03:00_EDT,Delivered,TRUE,FALSE,FALSE,FALSE,2018-08-01_12:58_EDT,0,NULL,
49e7f1a8-0e8b-49a1-82df-23446bcb4e0f,77256493,US,TX,Dallas,Class Experiment Reminder 2,Split A,2018-08-01_03:00_EDT,Delivered,FALSE,FALSE,FALSE,FALSE,,0,NULL,
4a8190ac-e245-4b79-8463-b006809918d2,77256085,,,,Class Experiment Reminder 2,Split A,2018-08-01_03:00_EDT,Delivered,FALSE,FALSE,FALSE,FALSE,,0,NULL,
4aa0463e-61ee-40a2-8d51-e5b2667da574,77254896,US,WA,Edmonds,Class Experiment Reminder 2,Split A,2018-08-01_03:00_EDT,Delivered,FALSE,FALSE,FALSE,FALSE,,0,NULL,
4ac236c0-deb0-4341-acb7-efa62a15dd86,77256688,US,GA,Atlanta,Class Experiment Reminder 2,Split A,2018-08-01_03:00_EDT,Delivered,TRUE,FALSE,FALSE,FALSE,2018-08-01_22:41_EDT,0,NULL,
4ac9edfd-1371-40eb-b36f-2b94c0b8ee4d,77254447,,,,Class Experiment Reminder 2,Split A,2018-08-01_03:00_EDT,Delivered,FALSE,FALSE,FALSE,FALSE,,0,NULL,
4ad5bce9-be08-4b1f-8529-0ad159e2b1c2,77258767,US,PA,East Stroudsburg,Class Experiment Reminder 2,Split A,2018-08-01_03:00_EDT,Delivered,FALSE,FALSE,FALSE,FALSE,,0,NULL,
4aea8d2b-5484-4aee-92d6-5adc0b57dad6,77256047,US,PA,Roaring Brook Twp,Class Experiment Reminder 2,Split A,2018-08-01_03:00_EDT,Delivered,FALSE,FALSE,FALSE,FALSE,,0,NULL,
4b140cac-aff0-46f7-b76b-423abb21bd16,77255966,US,NC,Durham,Class Experiment Reminder 2,Split A,2018-08-01_03:00_EDT,Delivered,FALSE,FALSE,FALSE,FALSE,,0,NULL,
